ID,AvatarLevel,Gold,Gems,Purchases,VipLevel,TotalPlay,TotalWon,TotalLost,FirstInstallDate,LastSeenDate,Card_score,TotalStars,Overall_progress
usr064554,97,3021296,3647,"{'starter_1': 2, 'gem_sub_1': 7}",4,13914,11536,276,2022-02-16,2024-04-12,0.8810049437000862,3621,0.506038112214583
usr032691,59,10437846,5921,"{'daily_9': 2, 'starter_1': 1, 'prog_s_1': 3, 'prog_s_4': 2, 'prog_s_2': 1, 'prog_10': 1, 'prog_s_3': 1, 'prog_15': 1, 'daily_5': 2, 'prog_27': 1, 'timed_d_1_2': 1, 'daily_6': 1, 'prog_32': 1}",5,7158,2574,69,2019-12-24,2024-04-11,0.8810548262146255,1469,0.21592974218512243
usr045858,95,8023988,3143,"{'starter_2': 1, 'gem_sub_1': 1}",3,12629,10095,695,2021-11-08,2024-04-09,0.881061413810123,4272,0.57453108318961976
usr074863,123,3302038,5491,"{'gem_sub_1': 27, 'starter_1': 1, 'starter_2': 1, 'prog_10': 1, 'prog_15': 1, 'gem_2': 1, 'prog_20': 1, 'prog_27': 1, 'timed_f_3_7': 4, 'prog_42': 1, 'timed_a_3_1': 2, 'gem_1': 1, 'clan_2': 1, 'prog_61': 1, 'timed_h_3_2': 1, 'prog_64': 1, 'timed_n_4_1': 1, 'gem_3': 1, 'timed_b_1_1': 1, 'timed_b_1_5': 1, 'timed_k_3_2': 2, 'prog_78': 1, 'timed_j_3_4': 3, 'timed_q_4_5': 2, 'timed_f_4_7': 1, 'timed_a_4_5': 1, 'timed_g_3_2': 2}",12,21793,16810,365,2022-01-16,2024-04-12,0.88126596966302151,6741,0.85999134670703292
usr021654,115,285387,1399,{},0,19453,19233,68,2021-08-24,2024-04-12,0.88169905901504431,3509,0.49067238667974372
usr046506,94,23115786,14796,{},0,10957,9954,499,2019-06-24,2024-04-12,0.88175766658957766,3837,0.52361191277857944
usr062904,74,148051,397,"{'starter_1': 1, 'prog_10': 1, 'daily_10': 1, 'gem_2': 3, 'gem_sub_1': 2, 'gem_1': 3, 'timed_h_4_1': 1, 'starter_2': 1, 'timed_n_5_1': 3, 'timed_n_5_2': 1, 'prog_52': 1}",6,7876,5325,1016,2023-03-24,2024-04-12,0.88197748504025142,3629,0.50550001676512213
usr098063,143,205606,5860,"{'gem_sub_1': 2, 'gem_5': 1, 'starter_2': 1, 'prog_40': 1, 'daily_1': 1, 'starter_3': 1, 'timed_h_1_3': 1, 'prog_50': 1, 'timed_n_2_1': 1, 'prog_57': 1, 'prog_70': 1, 'clan_1': 1}",12,33635,26795,196,2020-04-11,2024-03-17,0.88203416539269774,5631,0.71798016237410178
usr089643,87,21035362,1397,{'gem_sub_1': 2},2,9581,6623,689,2018-06-21,2024-04-11,0.88205261166124549,5751,0.742257876871698
usr079470,97,11561731,31429,"{'gem_sub_1': 18, 'timed_f_1_1': 2}",6,13831,9812,272,2019-10-22,2024-04-12,0.88214039287298263,2565,0.37926510523199869
usr051425,75,246666,114,{},0,7503,5587,583,2019-10-31,2024-04-08,0.88219679790798777,864,0.14005602240896356
usr108992,112,184614,1630,"{'timed_p_2_3': 1, 'prog_s_2': 1, 'starter_3': 1, 'gem_4': 6, 'starter_2': 1, 'daily_1': 3, 'prog_20': 1, 'prog_25': 1, 'daily_3': 3, 'starter_1': 1, 'daily_10': 1, 'daily_9': 1, 'prog_30': 1, 'prog_32': 1, 'daily_4': 5, 'gem_3': 21, 'timed_a_3_2': 3, 'timed_a_3_5': 3, 'prog_35': 1, 'timed_a_3_1': 1, 'timed_a_3_4': 2, 'prog_37': 1, 'gem_5': 11, 'gem_2': 11, 'timed_i_2_4': 2, 'prog_40': 1, 'timed_i_2_2': 1, 'timed_i_2_3': 2, 'prog_42': 1, 'gem_1': 2, 'prog_45': 1, 'daily_8': 6, 'prog_50': 1, 'timed_h_3_2': 4, 'timed_h_3_3': 1, 'timed_h_3_4': 1, 'timed_h_3_1': 1, 'prog_55': 1, 'prog_57': 1, 'timed_n_4_4': 1, 'timed_n_4_2': 1, 'timed_n_4_1': 4, 'prog_60': 1, 'prog_61': 1, 'prog_62': 1, 'prog_63': 1, 'timed_b_1_1': 1, 'timed_b_1_5': 1, 'prog_64': 1, 'prog_65': 1, 'prog_66': 1, 'prog_67': 1, 'timed_e_1_2': 1, 'prog_70': 1, 'prog_71': 1, 'timed_j_3_4': 5, 'timed_j_3_3': 1, 'timed_g_2_6': 5, 'prog_73': 1, 'timed_c_4_4': 2, 'timed_c_4_5': 2, 'timed_c_4_6': 2, 'prog_75': 1, 'prog_76': 1, 'timed_q_4_5': 3, 'timed_q_4_2': 2, 'timed_q_4_3': 1, 'prog_77': 1, 'prog_78': 1, 'prog_79': 1, 'prog_80': 1, 'timed_f_4_1': 5, 'timed_f_4_3': 5, 'timed_f_4_4': 5, 'timed_f_4_5': 1, 'timed_f_4_7': 5, 'timed_f_4_2': 1, 'prog_81': 1, 'timed_p_3_1': 5, 'prog_83': 1, 'timed_a_4_4': 1, 'timed_a_4_5': 3, 'timed_a_4_1': 1, 'timed_i_3_3': 3, 'timed_i_3_4': 3, 'timed_i_3_2': 1, 'timed_b_2_1': 10, 'timed_b_2_2': 3, 'prog_90': 1, 'prog_91_1': 1, 'prog_91_2': 1, 'prog_92_1': 1, 'prog_92_2': 1, 'timed_h_4_1': 5, 'timed_h_4_2': 4, 'timed_h_4_6': 3, 'prog_94_1': 1, 'prog_95_2': 1, 'timed_n_5_1': 5, 'timed_n_5_2': 2, 'timed_n_5_3': 1, 'prog_96_2': 1, 'prog_97_1': 1, 'prog_98_1': 1, 'prog_98_2': 1, 'timed_m_1_3': 2, 'prog_99_1': 1, 'timed_m_1_6': 1, 'timed_m_1_5': 5, 'timed_k_4_4': 3, 'timed_k_4_2': 1, 'timed_m_1_9': 7, 'timed_m_1_10': 1, 'timed_j_4_2': 2, 'timed_j_4_3': 1, 'timed_j_4_4': 2, 'timed_b_2_10': 2, 'timed_g_3_2': 5, 'timed_g_3_1': 1, 'timed_c_5_5': 3, 'timed_c_5_6': 2, 'timed_c_5_7': 1, 'timed_m_1_13': 7, 'timed_m_1_14': 4, 'timed_q_5_5': 3, 'timed_q_5_4': 3, 'timed_q_5_3': 2, 'timed_q_5_2': 1, 'timed_m_2_1': 10, 'timed_m_2_3': 2, 'timed_m_2_2': 3, 'timed_f_5_1': 5, 'timed_f_5_3': 1, 'timed_f_5_4': 1, 'timed_f_5_5': 1, 'timed_f_5_7': 5, 'timed_p_4_1': 5, 'timed_a_5_1': 1, 'timed_a_5_4': 2, 'timed_a_5_5': 1, 'timed_i_4_4': 2, 'timed_i_4_3': 2}",18,14515,13753,754,2022-02-14,2024-04-11,0.88226652330136646,7014,0.88920077121757812
usr105557,54,435592,969,{},0,4368,2779,747,2022-07-30,2024-03-09,0.88230835152931331,2456,0.3500135374836475
usr009651,111,43932240,2786,{'timed_f_3_7': 1},0,17765,12869,219,2018-08-24,2024-04-10,0.88231234613509391,4684,0.62306501825348837
usr025524,103,2922776,1630,{},0,14605,8326,2113,2019-04-19,2024-04-12,0.88234889827971652,5561,0.7309349470004155
usr108899,123,17964820,2496,"{'gem_sub_1': 31, 'starter_3': 1, 'starter_2': 1, 'starter_1': 1, 'gem_5': 2, 'gem_3': 1, 'gem_4': 1, 'gem_2': 1, 'gem_1': 1, 'prog_10': 1, 'timed_f_2_1': 2, 'timed_f_2_2': 1, 'timed_f_2_7': 2, 'prog_20': 1, 'prog_25': 1, 'special_4': 1, 'prog_27': 1, 'prog_32': 1, 'prog_35': 1, 'prog_40': 1, 'prog_45': 1, 'prog_50': 1, 'prog_52': 1, 'timed_h_2_6': 3, 'timed_h_2_1': 5, 'timed_h_2_2': 1, 'timed_h_2_4': 1, 'timed_h_2_5': 1, 'prog_60': 1, 'timed_n_3_5': 1, 'timed_n_3_4': 1, 'timed_n_3_1': 2, 'timed_k_2_1': 1, 'timed_k_2_3': 1, 'timed_j_2_4': 1, 'prog_70': 1, 'timed_j_2_2': 1, 'timed_c_3_6': 5, 'timed_c_3_7': 5, 'prog_75': 1, 'prog_78': 1, 'prog_81': 1, 'timed_i_2_1': 1, 'timed_i_2_4': 3, 'timed_i_2_3': 2, 'timed_n_4_1': 5, 'timed_b_1_5': 1, 'timed_b_1_1': 10, 'prog_97_1': 1, 'timed_j_3_4': 5, 'timed_g_2_6': 5, 'timed_q_4_5': 3, 'timed_f_4_1': 3, 'timed_a_4_5': 5, 'timed_a_4_1': 3, 'timed_a_4_2': 1, 'timed_f_5_4': 1}",14,21999,16924,60,2021-02-06,2024-04-11,0.88239336955509706,6153,0.8043424660957128
usr109182,110,461779,1859,{'gem_sub_1': 1},1,18855,13892,597,2021-11-26,2024-04-12,0.88240811155262022,4910,0.65340453953535982
usr050263,85,156223,1551,"{'starter_1': 1, 'gem_1': 3, 'starter_2': 1, 'clan_1': 1, 'prog_27': 1, 'prog_32': 1, 'prog_45': 1, 'prog_47': 1, 'timed_h_3_4': 1, 'timed_h_3_1': 1, 'timed_n_4_1': 1, 'timed_g_2_6': 5, 'timed_f_4_7': 5, 'timed_a_4_5': 2, 'gem_sub_1': 1}",7,10786,7119,111,2021-12-06,2024-04-12,0.88253333093056285,3784,0.52824456045044266
usr076599,121,165129,3217,{'clan_1': 2},1,20662,16585,593,2022-08-21,2024-04-12,0.88260110407299619,6617,0.84713401522225051
usr079447,107,39628288,29446,"{'gem_sub_1': 42, 'starter_1': 1, 'timed_l_0_1': 7, 'timed_l_0_2': 1, 'timed_f_1_1': 5, 'timed_g_2_2': 1}",11,15049,10327,1357,2019-10-21,2024-04-11,0.882744589511707,4942,0.66370992151479946
usr008774,89,8466693,47863,{'gem_sub_1': 1},1,11169,8761,374,2021-12-22,2024-04-11,0.88283118936133365,4100,0.554394332751578
usr073335,92,3090638,8800,{},0,12700,9811,364,2021-12-28,2024-04-11,0.88286437262163275,3823,0.5294443029737147
usr038634,102,39755564,20294,"{'starter_1': 1, 'gem_sub_1': 12, 'daily_10': 2, 'prog_27': 1, 'daily_9': 1, 'timed_k_3_4': 3, 'timed_e_1_1': 1, 'prog_47': 1, 'gem_1': 1, 'timed_g_2_6': 1, 'timed_c_4_4': 1, 'timed_c_4_5': 1, 'timed_c_4_6': 1, 'timed_q_4_5': 3, 'timed_q_4_4': 1, 'timed_f_4_7': 1, 'prog_66': 1, 'timed_a_4_5': 1, 'timed_m_1_1': 1, 'timed_k_4_4': 1, 'prog_94_1': 1, 'timed_f_5_7': 1}",8,17081,13885,119,2022-07-08,2024-04-12,0.88307796389236781,3116,0.45553127959466383
usr016343,104,65026688,853,{},0,14034,10591,1103,2019-10-01,2024-04-12,0.88359072010027573,5500,0.729421197581715
usr051485,119,8073318,142,{'gem_sub_1': 4},3,27074,23004,241,2022-01-14,2024-04-12,0.88365875854860654,1097,0.17786322609852023
usr053867,60,1686145,1106,{'gem_sub_1': 1},1,4767,3974,104,2022-01-21,2024-01-27,0.883812921298257,1967,0.29882723295444485
usr101582,92,633449,1270,{},0,11760,8021,244,2019-08-18,2024-04-11,0.88382177650831406,3388,0.48268812876914013
usr054939,96,96125,11502,"{'gem_sub_1': 11, 'starter_1': 1, 'timed_n_5_1': 1, 'gem_1': 1, 'prog_78': 1, 'timed_q_5_5': 1, 'timed_f_5_7': 1, 'prog_92_1': 1}",6,13777,11525,138,2023-05-13,2024-04-12,0.8838458843046032,4782,0.63080312593431587
usr048150,95,1629,2564,{},0,12522,9262,759,2021-09-19,2024-04-12,0.88393951726340469,4288,0.56822576936014224
usr077163,100,45968,1063,"{'timed_f_2_7': 5, 'gem_1': 2, 'starter_1': 2, 'gem_sub_1': 1}",3,14191,10567,188,2021-01-15,2024-04-12,0.88400137358374209,5261,0.68457821801456387
usr002103,105,63491,4512,"{'clan_2': 1, 'timed_g_3_2': 1}",2,16421,12713,977,2023-01-05,2024-04-12,0.8840460000380439,5187,0.67565103954644878
usr083160,112,1410192,770,{'starter_2': 1},3,20071,14768,574,2021-10-18,2024-04-12,0.88424022898401855,4614,0.61351763109807733
usr024791,84,3906297,5129,"{'starter_1': 1, 'timed_n_4_1': 1, 'gem_sub_1': 9}",5,10105,8051,332,2022-01-14,2024-04-12,0.88424211115416074,3784,0.51799498250478648
usr048882,100,30530038,835,"{'gem_sub_1': 2, 'starter_2': 1, 'starter_1': 1, 'timed_f_2_1': 1, 'gem_1': 1}",4,13794,8225,640,2020-08-09,2024-04-03,0.884285616315612,5633,0.72978012447709417
usr039436,135,20042836,42578,"{'gem_sub_1': 15, 'starter_1': 1}",6,27998,21576,2096,2018-11-21,2024-04-12,0.88438130164079187,4151,0.58422369053948
usr109674,97,39771636,66508,{'gem_sub_1': 1},1,13071,12934,90,2021-11-02,2024-04-12,0.88442687418593635,979,0.13579775344481226
usr023654,76,2650785,3245,{},0,9121,6558,15,2023-01-21,2024-04-12,0.88477230246474192,2269,0.32192400192400195
usr065692,46,2961823,117,{'gem_sub_1': 1},1,2958,2153,239,2021-12-15,2024-04-11,0.884806907364191,1086,0.1522994652406417
usr100770,89,826532,480,{'gem_sub_1': 1},1,11756,8732,348,2021-12-21,2024-04-12,0.88483880414117477,3850,0.5260517877184544
usr086630,44,1254923,339,{},0,2147,2046,57,2022-06-06,2024-02-04,0.8848768830461522,1452,0.22102056984409924
usr032692,74,23073,34378,"{'special_5': 1, 'starter_2': 2, 'gem_sub_1': 7, 'daily_5': 2, 'prog_s_1': 1, 'starter_1': 1, 'prog_10': 1, 'daily_10': 1, 'prog_32': 1, 'clan_1': 1, 'starter_3': 2, 'gem_1': 2, 'timed_m_1_10': 1, 'gem_2': 1, 'gem_sub_3': 1}",10,7534,5650,276,2022-03-06,2024-04-11,0.88493662693085129,2755,0.40278895166508744
usr098696,110,5965585,4890,"{'gem_sub_1': 7, 'starter_1': 1, 'prog_20': 1, 'gem_2': 1, 'prog_27': 1, 'prog_30': 1, 'prog_32': 1, 'starter_2': 1, 'prog_35': 1, 'starter_3': 1, 'gem_1': 1, 'prog_42': 1, 'timed_g_2_6': 5}",9,15525,10773,513,2022-05-28,2024-04-12,0.88501899690342967,7890,1.0
usr035124,119,25748700,6541,{},0,18938,11446,2244,2018-08-01,2024-04-12,0.88513862483443417,6819,0.8761134244589206
usr109252,74,120267,470,"{'prog_s_1': 1, 'starter_1': 1, 'gem_sub_1': 5, 'prog_s_2': 1, 'starter_2': 1, 'prog_10': 1, 'special_5': 1, 'prog_27': 1, 'gem_1': 1, 'prog_42': 1, 'gem_2': 1, 'prog_47': 1}",5,8087,5743,573,2022-01-03,2024-04-10,0.88517591783326177,2981,0.43272949527955623
usr061337,79,1538580,809,{},0,8862,7193,77,2021-12-20,2024-04-11,0.88521077302129358,2910,0.41891880827471673
usr042422,59,9867043,11621,"{'timed_o_1_1': 1, 'starter_1': 1, 'gem_sub_2': 1, 'starter_2': 1, 'timed_o_1_3': 1, 'prog_15': 1, 'gem_sub_1': 5, 'gem_1': 2, 'timed_e_0_1': 1, 'gem_2': 2, 'prog_27': 1, 'timed_g_2_5': 1, 'clan_1': 5, 'daily_6': 1, 'prog_35': 1, 'starter_3': 1, 'gem_sub_3': 1, 'gem_4': 1, 'timed_n_0_2': 1, 'timed_n_0_5': 3, 'gem_5': 1, 'timed_n_0_3': 1}",12,5385,4312,52,2022-08-28,2024-04-12,0.88533303398818841,1242,0.18057649667405765
usr102942,45,1504,482,{},0,2586,1935,555,2023-09-19,2024-04-11,0.88553264914446361,1681,0.25339616474001936
usr059352,131,18462348,13975,"{'gem_sub_1': 6, 'gem_3': 2, 'timed_o_1_1': 1, 'starter_1': 2, 'daily_6': 1, 'prog_57': 1, 'prog_66': 1, 'prog_70': 1}",7,26795,21139,486,2021-07-25,2024-04-11,0.88563969757129968,5243,0.70023467400125483
usr012907,118,4442798,17757,"{'gem_sub_1': 15, 'starter_3': 1, 'starter_2': 1, 'gem_sub_2': 2, 'gem_sub_3': 1, 'starter_1': 1, 'timed_m_1_10': 1, 'timed_j_4_1': 1, 'timed_b_2_10': 1, 'timed_g_3_4': 1, 'timed_q_5_2': 1, 'timed_q_5_5': 1, 'timed_m_2_2': 1, 'timed_p_4_2': 1}",12,20753,15075,1183,2021-08-01,2024-04-12,0.88569645801609254,5735,0.74630254469967394
usr054623,118,81977928,7864,"{'gem_sub_1': 7, 'starter_2': 1, 'prog_75': 1}",5,15421,14202,655,2018-01-23,2024-04-11,0.88586102776501308,6179,0.79879031889204377
usr050713,44,2837295,853,"{'starter_3': 1, 'prog_60': 1, 'prog_80': 1, 'gem_sub_3': 1, 'gem_sub_1': 1}",9,2346,2272,58,2021-12-29,2024-01-14,0.88588742820472011,777,0.11427609427609427
usr074259,122,113826,5472,"{'prog_80': 1, 'starter_1': 1, 'timed_f_0_2': 1, 'prog_32': 1, 'prog_75': 1, 'gem_1': 2, 'gem_sub_1': 18, 'gem_5': 2, 'prog_10': 1, 'gem_3': 2, 'prog_42': 1, 'prog_20': 1, 'prog_15': 1, 'prog_84': 1, 'prog_37': 1, 'prog_79': 1, 'prog_27': 1, 'prog_25': 1, 'prog_70': 1, 'daily_9': 1, 'timed_f_0_1': 1, 'daily_2': 1, 'starter_2': 1, 'timed_e_0_3': 1, 'gem_2': 3, 'daily_1': 1, 'timed_l_0_1': 6, 'gem_4': 4, 'prog_78': 1, 'timed_f_1_1': 1, 'timed_l_0_2': 1, 'prog_81': 1, 'starter_3': 1, 'gem_sub_3': 1, 'gem_sub_2': 1, 'timed_f_5_7': 5, 'timed_f_5_2': 5, 'timed_a_5_5': 1, 'timed_a_5_2': 1}",14,22381,17559,3051,2018-11-03,2024-04-12,0.8859158910223488,6516,0.85373325087610807
usr019394,83,171321,865,"{'gem_2': 1, 'starter_2': 2, 'gem_3': 1, 'starter_1': 1, 'gem_sub_1': 1}",5,10170,8211,176,2022-03-29,2024-04-12,0.886039668738055,3533,0.49636363636363645
usr048360,78,5429,2345,{'gem_sub_1': 1},1,8620,6485,181,2022-07-19,2024-04-01,0.88608034063274965,3027,0.43791351711515869
usr061542,78,23331668,2684,{},0,9221,5089,3016,2021-11-30,2024-04-11,0.886175610478882,2105,0.30610788028769848
usr051291,99,1803782,2747,"{'daily_10': 1, 'gem_sub_1': 9, 'gem_1': 1, 'timed_l_0_1': 1, 'timed_l_0_2': 1, 'starter_1': 1}",5,11983,8369,1152,2018-04-17,2024-04-12,0.88619065282270459,6545,0.83716610549943893
usr054887,84,6189707,10413,{},0,8320,6719,905,2021-03-14,2024-04-12,0.88627431929014155,5170,0.67036776619855531
usr085120,61,147100,5206,{},0,5132,3833,951,2021-09-09,2024-02-03,0.88652799678028771,1266,0.18001443001443004
usr062278,87,2008449,372,{'gem_sub_1': 3},3,12071,8123,492,2022-02-24,2024-04-12,0.8868022329746198,3879,0.53125864150373947
usr005976,84,2370347,160,{},0,10406,6769,1041,2022-03-16,2024-04-12,0.88686127104551549,3785,0.52052695488970013
usr005858,124,12744760,9643,{},0,25282,18750,313,2020-12-11,2024-04-12,0.88692137034000207,5670,0.75057320912642411
usr090147,80,5108229,924,{},0,9774,8354,306,2021-11-29,2024-02-13,0.88705429360052146,3081,0.43417593299946239
usr100868,56,1032039,3922,{},0,4662,3749,217,2021-12-04,2024-03-01,0.88713084686643706,1713,0.24833941657471068
usr051059,94,150402,3328,{'gem_sub_1': 5},4,12210,8902,457,2022-09-09,2024-04-12,0.88714143907925835,4959,0.657718454385121
usr009301,77,1395967,3701,"{'gem_sub_1': 11, 'starter_1': 1, 'gem_sub_2': 1, 'daily_10': 1, 'prog_10': 1, 'prog_27': 1, 'starter_2': 1, 'clan_2': 1}",7,9151,7634,81,2023-05-10,2024-04-12,0.88720352566509186,2806,0.40327985739750449
usr035286,63,243761,9841,{'gem_sub_1': 1},1,5463,4435,402,2021-12-02,2024-04-12,0.8873506953517406,2872,0.41802844564090708
usr089500,101,70746744,2233,{'gem_sub_1': 16},6,11879,9970,1110,2018-01-20,2024-04-10,0.88740026750843726,4837,0.63200872784810214
usr003280,91,23633431,2827,{},0,12749,7700,2397,2022-01-13,2024-01-14,0.887481731436346,4077,0.554546256212923
usr062253,54,1192920,2102,{},0,4219,3100,69,2021-12-18,2024-03-19,0.88752395512025362,1048,0.16144639674051439
usr100322,96,2066657,1604,{'gem_sub_1': 1},1,13609,10056,749,2021-12-22,2024-03-04,0.88763002742161712,4164,0.56465924876972218
usr069881,79,7303474,2929,{},0,9172,5962,899,2022-02-17,2024-04-03,0.88776750092857071,3813,0.52429778344937006
usr108242,116,3078576,3762,{},0,22454,17411,249,2021-06-06,2024-04-12,0.88780266146867348,4317,0.57372657192958476
usr083183,111,890311,9165,{'gem_sub_1': 1},1,16825,11897,860,2021-08-06,2024-04-12,0.88815911746243414,6659,0.84392536475869817
usr058750,95,602550,3720,{},0,14103,11429,94,2022-12-15,2024-04-12,0.88824234342196551,3760,0.52035742579860222
usr011954,122,32928814,12683,"{'starter_2': 1, 'gem_sub_3': 1, 'gem_sub_1': 1}",5,15426,12496,16,2022-04-13,2024-04-11,0.8883071381302643,2987,0.42627585171668114
usr026441,115,34572,6003,{'gem_sub_1': 7},4,19120,14508,241,2021-11-08,2024-04-11,0.88846753807139645,6230,0.80089246685737936
usr006008,57,1675937,1643,{},0,4556,3783,101,2018-04-06,2024-03-29,0.888497597730183,1190,0.18879136839921151
usr006037,48,386702,941,{'gem_sub_1': 1},1,3152,2633,115,2021-12-03,2024-02-19,0.8885996754257659,1511,0.22957210510056039
usr027274,102,495360,29381,"{'gem_4': 1, 'gem_sub_1': 2, 'starter_1': 1}",4,16347,12088,1122,2020-01-27,2024-04-11,0.88869291793437832,3276,0.45894858953682482
usr044490,100,958880,803,{'gem_sub_1': 10},5,15511,10897,671,2022-01-04,2024-04-12,0.88869967572611219,4641,0.620816578586155
usr010150,86,227619,914,{'starter_2': 1},3,10278,7614,1737,2018-04-11,2024-02-08,0.88877621898048442,4237,0.58264969505108377
usr077052,94,3508179,91,{'gem_sub_1': 1},1,14728,3352,9026,2021-12-30,2024-03-31,0.88879240264024417,3840,0.50879644581820593
usr043544,115,3315744,21032,"{'daily_7': 1, 'gem_sub_1': 16, 'prog_15': 1, 'gem_1': 2, 'special_4': 1, 'prog_27': 1, 'prog_32': 1, 'starter_1': 3, 'prog_42': 1, 'timed_a_3_3': 1, 'timed_n_4_5': 1, 'daily_6': 1, 'prog_78': 1, 'gem_3': 1, 'gem_2': 1, 'starter_3': 1, 'starter_2': 1, 'prog_95_2': 1, 'prog_92_2': 1, 'gem_sub_3': 1, 'gem_sub_2': 1, 'timed_n_5_1': 2, 'prog_97_1': 1, 'timed_e_2_3': 1, 'gem_5': 1, 'timed_q_5_5': 2}",12,18556,12693,616,2021-12-21,2024-04-12,0.88882919506190627,7160,0.91019687868058774
usr084364,101,393673,493,"{'starter_2': 1, 'prog_35': 1, 'prog_30': 1, 'gem_3': 2, 'timed_c_1_6': 1, 'prog_42': 1, 'timed_f_1_1': 5, 'timed_c_1_2': 1, 'gem_4': 1, 'prog_15': 1, 'prog_10': 1, 'daily_8': 1, 'prog_45': 1, 'prog_40': 1, 'timed_l_1_2': 1, 'timed_c_1_5': 1, 'timed_k_0_3': 3, 'timed_e_0_2': 1, 'prog_57': 1, 'gem_5': 1, 'prog_52': 1, 'timed_i_0_2': 3, 'gem_1': 1, 'timed_i_1_4': 2, 'prog_25': 1, 'prog_20': 1, 'timed_e_0_1': 1, 'timed_h_0_1': 1, 'timed_l_1_1': 2, 'timed_c_1_4': 1, 'prog_50': 1, 'prog_55': 1, 'prog_37': 1, 'timed_h_0_3': 1, 'prog_32': 1, 'gem_2': 1, 'timed_i_0_1': 3, 'starter_1': 1, 'gem_sub_1': 25, 'prog_61': 1, 'prog_63': 1, 'prog_64': 1, 'prog_66': 1, 'clan_2': 1, 'clan_1': 2, 'timed_g_1_6': 1, 'prog_68': 1, 'special_4': 1, 'timed_f_2_7': 1, 'prog_75': 1, 'timed_j_2_3': 1, 'timed_j_2_4': 1, 'timed_g_2_2': 1, 'timed_g_2_3': 1, 'timed_a_3_1': 1}",13,13371,8984,1093,2019-03-25,2024-04-11,0.88887430707605875,4210,0.584050024050024
usr103872,107,1586880,6597,"{'gem_sub_1': 22, 'starter_1': 1, 'gem_1': 1, 'prog_66': 1}",7,17256,12455,534,2022-02-01,2024-04-12,0.88891013838956312,5556,0.72226300505494889
usr000031,80,193150,8112,{'gem_sub_1': 1},1,9568,7250,627,2020-06-13,2024-04-12,0.88894413759064217,3311,0.46790747913554936
usr036871,124,50384244,31153,"{'starter_2': 1, 'gem_sub_3': 1, 'gem_sub_1': 1}",5,16120,13078,56,2022-04-13,2024-04-11,0.88901153029442959,3786,0.51165543527093016
usr012555,141,22925430,3179,"{'gem_sub_1': 14, 'prog_52': 1, 'prog_75': 1, 'clan_1': 1}",6,26550,20967,1420,2018-06-28,2024-04-11,0.889037430156971,6409,0.82723805408297379
usr047432,111,4275778,3505,{},0,20068,15459,91,2022-02-06,2024-04-12,0.88918365375277686,3695,0.52312692753869228
usr102380,85,1506508,5847,"{'prog_s_1': 1, 'prog_s_4': 1, 'daily_10': 1, 'gem_sub_1': 4}",3,11794,8063,1324,2021-12-02,2024-04-11,0.88925228288216307,3502,0.4954889395749611
usr075844,92,151350,525,"{'starter_1': 1, 'timed_n_5_1': 1, 'gem_1': 1, 'gem_sub_1': 3, 'timed_m_1_13': 2}",4,12119,8121,1771,2021-09-11,2024-04-12,0.88926135334040146,3946,0.52836634029484342
usr088716,90,72180,1263,{},0,11901,9661,231,2022-01-11,2024-04-11,0.889263781139654,3567,0.49587365249129955
usr003875,118,2953068,2797,{},0,19095,10919,2577,2018-06-16,2024-04-11,0.8895150358363193,5906,0.76985676167224237
usr102322,134,7382030,1556,{'gem_sub_1': 1},1,25650,18719,1767,2021-10-13,2024-04-12,0.88952180363959643,7670,0.96511796566934416
usr036020,63,687779,16829,{},0,5109,4786,304,2022-08-23,2024-04-11,0.88966626019800821,2275,0.324040404040404
usr007508,73,3599068,998,{},0,8600,6673,54,2022-09-04,2024-04-12,0.889671671437167,1767,0.26899635143537587
usr025521,54,75785,713,{'gem_sub_1': 1},1,4067,2751,1205,2022-01-03,2024-02-10,0.88971917621017027,1699,0.25073665304177023
usr042366,81,26978006,45118,{'gem_sub_1': 1},1,8596,7952,495,2022-01-19,2024-04-11,0.889876247313152,2858,0.4123664642410273
usr003696,143,12642669,25468,"{'gem_sub_2': 5, 'gem_sub_1': 17, 'starter_2': 2, 'starter_1': 1, 'prog_20': 1, 'clan_2': 2, 'prog_40': 1, 'clan_1': 2, 'gem_sub_3': 3, 'prog_50': 1, 'special_4': 1, 'timed_g_2_2': 1, 'prog_75': 1, 'prog_78': 1, 'timed_a_3_1': 1}",12,31549,26362,77,2021-07-13,2024-04-12,0.88988875173074544,6299,0.81556781262921618
usr089136,99,2628370,31914,"{'starter_2': 1, 'gem_sub_1': 1}",3,15349,12232,364,2021-07-25,2024-04-12,0.88993546058605577,3250,0.45844113402936931
usr077355,88,776455,1664,"{'gem_sub_1': 6, 'timed_m_1_1': 10, 'clan_2': 1}",4,10739,7371,582,2021-09-23,2024-04-11,0.88997564191512812,4148,0.56361064937897987
usr010069,94,769715,7644,{},0,14493,11118,288,2019-01-17,2024-04-12,0.89010207769558292,1359,0.19002050580997951
