ID,AvatarLevel,Gold,Gems,Purchases,TotalPlay,TotalWon,TotalLost,FirstInstallDate,VipLevel,LastSeenDate,Cards_collected,Card_score,Overall_progress,TotalStars
usr004030,98,6648606,12361,"{'starter_1': 1, 'starter_2': 1, 'special_5': 1, 'gem_sub_1': 11, 'special_4': 1, 'starter_3': 1, 'prog_40': 1, 'prog_50': 1, 'timed_n_3_1': 3, 'prog_52': 1, 'gem_3': 1, 'prog_57': 1, 'timed_k_2_1': 1, 'timed_k_2_2': 2, 'timed_k_2_4': 3, 'prog_61': 1, 'prog_62': 1, 'prog_64': 1, 'gem_2': 1, 'prog_65': 1, 'clan_3': 2, 'prog_66': 1, 'timed_j_2_4': 1, 'prog_69': 1, 'timed_g_2_2': 1, 'timed_g_2_3': 1, 'prog_70': 1, 'prog_71': 1, 'prog_72': 1, 'timed_c_3_6': 5, 'prog_73': 1, 'prog_75': 1, 'prog_76': 1, 'timed_q_3_5': 3, 'gem_4': 1, 'prog_78': 1, 'prog_80': 1, 'prog_81': 1, 'gem_1': 1, 'timed_f_3_5': 5, 'timed_f_3_1': 5, 'timed_f_3_2': 3, 'timed_p_2_1': 5, 'clan_2': 1, 'clan_1': 1, 'prog_87': 1, 'prog_88': 1, 'gem_5': 1, 'timed_a_3_1': 3, 'prog_94_1': 1, 'timed_i_2_4': 3, 'prog_95_2': 1, 'prog_97_1': 1}",13118,11102,47,2021-06-08 00:00:00+00:00,14,2024-03-24 07:35:43.377000+00:00,0.6903786315621911,1.0745653989049373,0.62501924001924,4694.0
usr004031,22,50951100,7414,{},413,389,0,2024-01-05 00:00:00+00:00,0,2024-04-12 03:33:41.850000+00:00,0.48766928268293347,1.9506771307317339,0.1483116883116883,975.0
usr004032,75,98596,188,"{'daily_7': 1, 'gem_sub_1': 2, 'starter_2': 1}",5710,5296,186,2021-03-24 00:00:00+00:00,4,2024-02-17 22:49:56.582000+00:00,0.6901939185881321,0.45261473478921194,0.4655213794477306,3433.0
usr004044,35,3687435,5571,{'gem_sub_1': 1},1332,1063,103,2021-12-25 00:00:00+00:00,1,2024-03-07 01:08:16.365000+00:00,0.348365290179577,0.26953144475580343,0.18209864811490828,1218.0
usr004052,109,10727685,6723,"{'daily_7': 1, 'gem_sub_2': 1, 'timed_a_4_2': 1}",17656,12305,528,2021-07-23 00:00:00+00:00,5,2024-04-11 20:41:30.795000+00:00,0.773268954104082,0.9216993643671153,0.7857097307854884,6058.0
usr004053,92,71374408,13258,{'gem_sub_1': 3},10767,8719,1196,2018-01-14 08:38:30+00:00,3,2024-01-21 09:24:03.544000+00:00,0.7935397012755708,1.005406683906544,0.6281385281385281,4623.0
usr004055,74,689305,1295,"{'special_5': 1, 'special_4': 1}",6776,5503,138,2021-07-27 00:00:00+00:00,1,2024-04-11 23:42:53.294000+00:00,0.6379329116471291,0.2923105390515264,0.5630148171611586,4136.0
usr004067,170,11582027,21273,"{'starter_1': 1, 'gem_sub_1': 28}",47717,36479,2924,2018-12-12 12:25:36+00:00,8,2024-04-12 08:36:18.290000+00:00,0.899487609213423,2.1327691428216733,0.9699308878256248,7708.0
usr004071,103,5532858,6794,"{'gem_sub_1': 1, 'timed_a_5_5': 3}",15666,12973,242,,3,2024-04-12 03:43:11.417000+00:00,0.6785949199426939,1.2612954436465245,0.6957344002798547,5297.0
usr004086,121,25152780,315,{},24762,19059,334,2021-08-23 00:00:00+00:00,0,2024-04-08 11:04:32.560000+00:00,0.6613869541581443,0.923590990411945,0.46811874475545845,3361.0
usr004087,34,1627038,1119,{},1448,936,145,2019-07-26 13:44:16+00:00,0,2024-03-17 12:33:49.256000+00:00,0.35428173684257946,0.4148330525095435,0.2079956358005138,1488.0
usr004088,51,559533,1858,{'gem_sub_1': 3},3004,2430,214,2018-11-10 17:40:59+00:00,3,2024-04-12 04:55:12.267000+00:00,0.48551504885132557,0.40424233140811355,0.34621516570823124,2467.0
usr004093,53,23267060,8741,{},4868,2143,1739,2021-11-29 00:00:00+00:00,0,2024-04-11 13:11:16.928000+00:00,0.404939269978285,0.4060542004931686,0.2152809551183535,1411.0
usr004108,102,28343,3167,{'gem_sub_1': 3},15528,11107,368,2021-10-27 00:00:00+00:00,3,2024-04-11 21:28:55.868000+00:00,0.7154703122700473,1.0148348045296227,0.6633663263629631,5019.0
usr004118,138,51596840,12130,"{'timed_i_0_1': 2, 'gem_sub_1': 22, 'prog_32': 1, 'daily_7': 1, 'clan_1': 1, 'starter_1': 1, 'gem_1': 1, 'timed_j_2_4': 1}",25599,17938,3004,2018-11-04 04:57:37+00:00,8,2024-01-23 21:43:17.501000+00:00,0.8533990941555614,0.9046868389252809,0.9474975015701832,7457.0
usr004126,26,3814577,110,{},709,622,19,2022-12-23 00:00:00+00:00,0,2024-04-05 12:38:56.971000+00:00,0.32569740410693526,0.29963422325941813,0.15141363303964928,896.0
usr004131,75,137038,3939,{},8204,4842,2017,2022-01-20 00:00:00+00:00,0,2024-04-11 17:34:39.048000+00:00,0.6046973410342126,1.1877704843684769,0.3758931530237126,2478.0
usr004136,111,18951858,11882,{},14975,12897,686,2018-05-19 17:27:03+00:00,0,2024-04-12 07:02:48.272000+00:00,0.888120252651307,2.194564998443205,0.5039172310942646,3442.0
usr004137,77,230825,3421,{},8092,8037,53,2022-12-23 00:00:00+00:00,0,2024-04-12 03:33:33.308000+00:00,0.5444035723188837,0.7076187293949924,0.3442543997972022,2330.0
usr004178,22,1197380,2294,{},663,403,74,2024-02-18 00:00:00+00:00,0,2024-04-12 00:31:11.071000+00:00,0.27085679788796485,0.3228950529961045,0.07231337767923134,431.0
usr004181,26,1298243,223,{},935,595,47,2024-02-03 00:00:00+00:00,0,2024-04-12 04:34:19.075000+00:00,0.31697647387437716,0.3793590309627,0.12553150553150552,816.0
usr004184,92,6233970,1568,"{'gem_sub_1': 12, 'starter_1': 1, 'prog_10': 1, 'starter_2': 1, 'prog_15': 1, 'prog_20': 1, 'prog_25': 1, 'prog_27': 1, 'prog_32': 1, 'starter_3': 1, 'prog_40': 1, 'timed_n_5_3': 1, 'clan_2': 2, 'clan_1': 2, 'prog_70': 1}",12494,10182,82,2023-05-06 00:00:00+00:00,11,2024-04-12 08:32:52.361000+00:00,0.6872490231236615,0.448661361549867,0.6354538415514024,4746.0
usr004193,28,412230,47,{},1011,497,466,2022-01-21 00:00:00+00:00,0,2024-04-11 19:57:36.608000+00:00,0.2852959462259986,0.06584140514012655,0.05942561503537114,386.0
usr004201,30,3409534,131,{},946,611,311,2024-03-08 00:00:00+00:00,0,2024-04-12 06:40:04.229000+00:00,0.29701958858563926,0.19529139597956444,0.15771763316478765,1072.0
usr004207,41,29847186,12100,{},1885,1625,172,2022-02-27 00:00:00+00:00,0,2024-04-12 02:16:00.905000+00:00,0.5138654869064031,0.3361770871815203,0.18612362149425754,1252.0
usr004213,101,729548,2026,"{'daily_10': 2, 'starter_1': 1, 'gem_sub_1': 9, 'prog_27': 1, 'special_5': 1, 'special_4': 1, 'starter_2': 1, 'gem_1': 1, 'timed_f_3_7': 4, 'prog_50': 1, 'timed_f_3_1': 1, 'prog_52': 1, 'timed_p_2_1': 2, 'prog_57': 1, 'gem_2': 1, 'prog_61': 1, 'prog_71': 1, 'prog_78': 1, 'timed_g_2_6': 1, 'timed_f_5_7': 5, 'prog_95_2': 1, 'prog_97_1': 1}",14570,12317,143,2021-11-13 00:00:00+00:00,9,2024-04-12 06:49:17.028000+00:00,0.681599884667021,1.0810321600805728,0.7478596475885151,5827.0
usr004214,169,94464752,14220,{},42749,30388,5854,2018-10-06 19:02:53+00:00,0,2024-04-11 17:05:05.259000+00:00,0.859540425110152,1.4804194536300355,1.0,7875.0
usr004229,31,160409,590,"{'gem_sub_1': 2, 'starter_1': 1, 'prog_27': 1}",1024,810,18,2024-03-09 00:00:00+00:00,3,2024-04-12 01:31:09.012000+00:00,0.3428096345085884,0.2849045499460878,0.1698476831810165,1103.0
usr004238,32,826562,3749,"{'starter_1': 1, 'gem_sub_1': 1}",987,925,5,2021-11-18 00:00:00+00:00,2,2024-02-25 16:56:47.368000+00:00,0.32821242893055697,0.14875498950289684,0.1758870157244141,1170.0
usr004239,121,7034551,31874,"{'gem_sub_1': 4, 'starter_1': 1, 'timed_f_1_1': 3}",23421,17317,1533,2019-07-02 14:16:04+00:00,4,2024-04-12 04:24:51.856000+00:00,0.7587430807721303,1.6225558118510643,0.5311143810217026,3778.0
usr004247,64,5037676,2211,{},4929,3896,251,2022-10-29 00:00:00+00:00,0,2024-02-22 02:51:53.474000+00:00,0.5300958254867864,0.4128339975992319,0.5403529976497455,3929.0
usr004259,93,1248575,154,{},11774,10548,749,2022-03-12 00:00:00+00:00,0,2024-04-12 06:31:33.966000+00:00,0.6102773998420179,1.4172321336500988,0.5554000619710805,4147.0
usr004274,28,127166,1385,{},734,616,47,2024-01-14 00:00:00+00:00,0,2024-04-08 18:06:45.037000+00:00,0.2852959462259986,0.3540224028304636,0.17419272085938753,1191.0
usr004280,114,260931,3546,"{'gem_sub_1': 5, 'gem_3': 1, 'gem_4': 1, 'gem_1': 1, 'starter_2': 1}",17502,13930,1436,2019-01-27 15:58:25+00:00,6,2024-03-08 03:12:45.073000+00:00,0.781891896356499,1.485309857265427,0.715347148302569,5540.0
usr004283,103,68225,4347,{'gem_sub_1': 3},17032,12049,373,2021-12-01 00:00:00+00:00,3,2024-04-12 03:56:23.060000+00:00,0.7043612535253146,1.1144277451902043,0.6177748198689965,4586.0
usr004284,93,3932327,522,"{'daily_7': 1, 'timed_m_1_1': 1, 'gem_sub_1': 1, 'timed_g_3_2': 1, 'timed_m_2_1': 1}",13335,8520,262,2021-07-25 00:00:00+00:00,2,2024-04-11 13:20:25.400000+00:00,0.7302011719512598,0.7848397802666474,0.6325131499325048,4681.0
usr004287,113,55378,575,"{'starter_1': 1, 'gem_1': 1, 'prog_64': 8, 'gem_sub_1': 9}",18401,12119,2399,2021-09-08 00:00:00+00:00,5,2024-04-12 09:05:34.688000+00:00,0.7069787715235667,1.250614903984294,0.6417300153767845,4834.0
usr004288,41,749698,745,{},1858,1721,64,2018-01-09 17:21:57+00:00,0,2024-03-31 08:14:28.452000+00:00,0.4370917167494121,0.3652841726510667,0.22068164639593213,1440.0
usr004295,155,14609540,7833,{},32982,25150,1730,2018-05-11 02:13:55+00:00,0,2024-04-11 13:13:32.578000+00:00,0.9713935167247837,2.2813821135769543,1.0,7887.0
usr004296,30,686174,3,"{'daily_9': 2, 'daily_10': 1, 'gem_sub_1': 2}",1108,659,116,,2,2024-04-06 03:50:03.389000+00:00,0.36832442806555965,0.5327100546930612,0.12074394741061406,762.0
usr004301,109,2021819,1917,{},16296,14597,711,2022-07-28 00:00:00+00:00,0,2024-04-12 00:08:42.248000+00:00,0.6844111260283107,0.9873939051726641,0.7045141057161963,5450.0
usr004309,44,1657106,2923,{'gem_sub_1': 1},2196,1869,291,2022-03-08 00:00:00+00:00,1,2024-04-12 03:02:36.018000+00:00,0.4138205100480855,0.5875635707971291,0.2833586347407486,1948.0
usr004319,111,2260,545,"{'gem_sub_1': 12, 'starter_1': 1, 'gem_1': 7, 'gem_2': 5, 'timed_n_5_1': 1, 'starter_2': 1, 'gem_3': 1, 'timed_b_2_10': 1, 'timed_g_3_2': 1, 'timed_c_5_2': 1}",17192,10072,3108,2021-06-03 00:00:00+00:00,8,2024-04-12 06:56:28.248000+00:00,0.7358191494793497,1.968189377352087,0.804779197874436,6333.0
usr004321,102,1598794,1118,{},13752,11709,456,2019-10-31 00:00:00+00:00,0,2024-04-12 08:14:31.426000+00:00,0.8364584365773737,1.9575718203088162,0.5506160549350033,4013.0
usr004324,162,29480658,347,"{'gem_sub_1': 47, 'special_4': 1, 'starter_2': 1}",41297,31802,1759,2019-12-15 11:11:00+00:00,11,2024-04-12 04:02:57.803000+00:00,0.8908000925066601,2.382820672235087,0.9984051036682615,7883.0
usr004336,70,7738960,3692,{'gem_sub_1': 1},7121,5201,831,2021-11-30 00:00:00+00:00,1,2024-04-01 19:41:55.185000+00:00,0.5382934022928436,0.7480802965819591,0.45228732517856646,3158.0
usr004340,83,541959,9211,{'gem_sub_1': 3},9523,7450,257,2022-01-25 00:00:00+00:00,3,2024-04-12 01:19:27.384000+00:00,0.6495675764156071,0.5993302677987721,0.5012686387686388,3541.0
usr004353,43,1310251,1559,"{'gem_sub_1': 4, 'starter_1': 1}",2093,2000,35,2023-11-18 00:00:00+00:00,3,2024-03-27 17:12:01.465000+00:00,0.42829081931466984,0.2556796386233327,0.12194644861311528,861.0
usr004356,136,15688112,996,"{'gem_4': 1, 'timed_p_1_2': 1, 'timed_i_1_1': 1, 'gem_2': 1, 'timed_p_1_1': 1, 'prog_88': 1, 'timed_f_1_1': 1, 'prog_78': 1, 'starter_1': 1, 'prog_84': 1, 'timed_i_1_4': 1, 'timed_k_0_3': 1, 'starter_3': 1, 'gem_sub_1': 2, 'gem_3': 1, 'starter_2': 1, 'prog_85': 1, 'prog_86': 1, 'prog_89': 1, 'clan_1': 2, 'special_4': 1}",26779,18541,3876,2019-05-05 11:40:51+00:00,12,2024-04-11 23:54:58.075000+00:00,0.8824377006688713,1.2125978803560504,0.8946645021645022,7074.0
usr004362,82,18910850,2227,"{'daily_2': 1, 'prog_45': 1, 'prog_30': 1, 'gem_2': 3, 'starter_2': 1, 'timed_a_1_5': 1, 'starter_1': 1, 'gem_3': 9, 'timed_k_0_3': 1, 'timed_c_1_1': 1, 'prog_32': 1, 'prog_42': 1, 'timed_h_1_5': 1, 'gem_4': 8, 'prog_27': 1, 'prog_52': 1, 'timed_n_2_4': 1, 'clan_2': 5, 'clan_1': 4, 'special_4': 1, 'special_5': 1, 'prog_62': 1, 'starter_3': 1, 'timed_j_2_3': 1, 'timed_q_3_2': 1, 'gem_sub_1': 1}",12775,6252,2031,2019-06-27 06:16:06+00:00,13,2024-04-12 01:06:03.806000+00:00,0.7418914007851052,1.9819717334086202,0.30000000000000004,2008.0
usr004364,107,212095,1291,"{'gem_2': 2, 'starter_1': 1, 'gem_sub_1': 6, 'gem_1': 2, 'gem_3': 1}",15673,10604,1099,2022-03-29 00:00:00+00:00,5,2024-04-12 07:54:34.051000+00:00,0.7876746889163206,1.145255259313989,0.8694079214177253,6777.0
usr004367,23,1557581,1516,{'gem_sub_1': 1},575,440,18,2023-09-08 00:00:00+00:00,1,2024-03-30 22:44:37.385000+00:00,0.319687474658281,0.28717447717217953,0.0681068524970964,418.0
usr004368,109,617787,17226,{},14368,13207,323,2021-08-03 00:00:00+00:00,0,2024-04-12 00:00:57.568000+00:00,0.633105595751902,0.9216238823363337,0.4194696634634715,2957.0
usr004369,100,12252541,9671,{},12135,11034,373,2018-09-02 13:04:28+00:00,0,2024-04-12 08:33:25.609000+00:00,0.747498115326972,0.9241594808814563,0.6635662028109611,5064.0
usr004374,74,555147,1945,{},7680,6271,222,2023-05-17 00:00:00+00:00,0,2024-01-29 15:41:56.703000+00:00,0.4985421941498548,0.26628542209167166,0.5396234992313422,3931.0
usr004375,89,1040250,404,{},13105,6755,2304,2021-12-26 00:00:00+00:00,0,2024-04-12 08:11:50.474000+00:00,0.6213106211461815,0.7481869996105509,0.5177700724328045,3684.0
usr004378,20,39305,194,{},509,345,9,2023-12-09 00:00:00+00:00,0,2024-02-18 20:03:03.294000+00:00,0.25361541857762,0.3973729009548009,0.09316017316017315,639.0
usr004388,61,3821698,1134,{'gem_sub_1': 3},5263,4054,61,2023-03-05 00:00:00+00:00,3,2024-04-11 14:11:40.575000+00:00,0.567398835857744,0.4858303824309429,0.3175506700996897,2099.0
usr004395,29,876201,752,{},879,756,24,2024-02-21 00:00:00+00:00,0,2024-04-12 03:14:02.013000+00:00,0.3512700143265185,0.2832718824805,0.15006894340227672,941.0
usr004396,90,169138,3275,"{'starter_1': 1, 'gem_sub_1': 4}",13346,10807,96,2023-02-12 00:00:00+00:00,3,2024-04-12 06:20:05.149000+00:00,0.6500286079850067,1.3397669613063863,0.3795032514114293,2725.0
usr004404,159,17694322,27158,"{'special_5': 1, 'gem_sub_1': 28, 'timed_f_3_7': 1, 'gem_sub_2': 3, 'gem_sub_3': 1, 'starter_2': 1}",39041,32635,277,2021-02-28 00:00:00+00:00,10,2024-04-11 19:41:04.531000+00:00,0.8478881149965911,1.440187496183099,0.919047619047619,7190.0
usr004405,109,179762,1346,"{'daily_7': 1, 'starter_1': 1, 'clan_1': 2, 'gem_5': 1, 'gem_sub_1': 15, 'starter_2': 2, 'gem_3': 1, 'timed_o_1_1': 3, 'timed_g_2_6': 1, 'gem_2': 1, 'gem_sub_2': 2, 'gem_sub_3': 1, 'gem_1': 1, 'timed_m_1_14': 1}",17458,11584,915,2022-02-15 00:00:00+00:00,11,2024-04-10 12:53:26.553000+00:00,0.761674460653133,0.6603667228314246,0.7334124068972554,5617.0
usr004423,40,210321,2306,{},1834,1746,2,2021-05-07 00:00:00+00:00,0,2024-02-14 06:46:10.547000+00:00,0.394255576679912,0.32303506943505855,0.17028435616670912,1065.0
usr004429,56,471580,14892,"{'daily_7': 1, 'gem_sub_1': 1, 'starter_1': 1, 'starter_2': 1, 'gem_1': 1}",4465,3402,151,2023-09-07 00:00:00+00:00,4,2024-02-25 14:31:34.546000+00:00,0.473755740368645,0.7181565194669454,0.23366418621320587,1650.0
usr004430,26,1719700,266,{},633,611,3,2022-12-30 00:00:00+00:00,0,2024-03-24 17:48:19.818000+00:00,0.3658071506446933,0.5054232179703199,0.13584415584415585,810.0
usr004439,83,33324,1787,"{'starter_1': 1, 'timed_b_2_3': 2, 'timed_m_1_5': 4, 'timed_f_5_1': 2, 'timed_f_5_7': 4, 'prog_78': 1, 'timed_a_5_5': 2}",9920,8063,1536,2023-01-21 00:00:00+00:00,4,2024-04-12 06:59:39.024000+00:00,0.5504112491702933,0.9057540093728068,0.4844617061552545,3410.0
usr004440,42,487984,6963,{},2356,1771,181,2021-12-12 00:00:00+00:00,0,2024-02-22 17:24:09.414000+00:00,0.32811894614490505,0.5079760413757062,0.20233633274283683,1374.0
usr004447,26,4451699,10475,{'gem_sub_1': 1},872,581,31,2022-05-13 00:00:00+00:00,1,2024-03-23 18:58:52.032000+00:00,0.36241023399980177,0.4740811205319733,0.1298458061059687,753.0
usr004457,113,1008814,1086,"{'starter_1': 1, 'gem_sub_1': 14, 'timed_f_4_7': 1, 'starter_2': 1, 'gem_sub_3': 1}",17820,13116,908,2021-09-20 00:00:00+00:00,7,2024-04-12 00:12:19.446000+00:00,0.7644834494171779,1.2284293640567574,0.8054406620315712,6308.0
usr004460,80,11499422,37242,{},12347,6768,26,2020-08-11 00:00:00+00:00,0,2024-04-12 01:44:40.473000+00:00,0.6759954227223989,1.506493937509949,0.1851948051948052,1272.0
usr004465,39,2715554,418,{},1739,1385,123,2021-11-27 00:00:00+00:00,0,2024-01-14 05:11:48.295000+00:00,0.38837704873719403,0.1649716022574028,0.2731299007243531,1781.0
usr004468,35,8517765,114,{},1271,1004,33,2022-06-17 00:00:00+00:00,0,2024-03-22 16:45:08.925000+00:00,0.38573062240763606,0.25353096620403326,0.20531032352170564,1402.0
usr004470,44,5779698,363,{},2301,2267,11,2022-01-13 00:00:00+00:00,0,2024-04-12 01:09:33.503000+00:00,0.5102725943012293,0.6328836748771334,0.18139208578232965,1187.0
usr004471,29,39053,191,"{'gem_1': 1, 'starter_1': 1, 'gem_sub_1': 1, 'timed_m_2_1': 2, 'prog_27': 1}",805,644,65,2023-12-10 00:00:00+00:00,2,2024-01-26 11:29:57.890000+00:00,0.3398448411017903,0.12354594847859582,0.18207541931119164,1231.0
usr004479,77,10547186,358,{'gem_sub_1': 1},8399,5746,1835,2022-02-02 00:00:00+00:00,1,2024-02-15 19:51:49.893000+00:00,0.5217690997720371,0.5691672047871196,0.4441497844929218,3177.0
usr004483,58,83642,329,"{'timed_g_2_6': 2, 'daily_9': 2, 'gem_sub_1': 4, 'starter_1': 1, 'timed_m_2_1': 1}",4512,3341,272,2022-11-09 00:00:00+00:00,4,2024-04-04 02:43:57.347000+00:00,0.5189912719365428,0.47376231294682775,0.3864095671938809,2849.0
usr004498,79,234119,119,"{'special_5': 1, 'special_4': 1, 'starter_2': 2, 'starter_1': 2, 'starter_3': 1, 'gem_sub_1': 11, 'prog_10': 2, 'daily_10': 2, 'gem_1': 10, 'gem_3': 3, 'daily_6': 4, 'gem_2': 1, 'daily_5': 1, 'prog_15': 1, 'prog_s_4': 1, 'daily_9': 2, 'prog_27': 1, 'timed_b_1_1': 1, 'timed_j_1_4': 1, 'timed_q_4_5': 2, 'timed_f_4_1': 1, 'timed_n_5_1': 1, 'timed_m_1_1': 1, 'prog_78': 1, 'timed_f_5_7': 1}",10237,8039,450,,11,2024-04-11 13:32:12.276000+00:00,0.6249147767375783,1.4125804552649202,0.38013641918950386,2646.0
usr004502,22,1570868,686,{'gem_sub_1': 2},512,440,13,2023-05-17 00:00:00+00:00,2,2024-03-21 11:56:09.765000+00:00,0.3656111746844111,0.43894878795250925,0.09896103896103896,582.0
usr004515,56,487041,904,"{'gem_sub_1': 1, 'daily_9': 1, 'daily_10': 1}",4105,3334,70,2023-11-27 00:00:00+00:00,2,2024-04-12 01:13:33.464000+00:00,0.4191490288302413,0.3336825059293365,0.3510959216222374,2585.0
usr004516,41,736453,1380,{},2223,1549,15,,0,2024-04-12 02:17:21.111000+00:00,0.44805172864312554,0.6853302607906916,0.1691261824595158,1016.0
usr004531,117,1095988,6350,{},20207,15853,385,2021-09-30 00:00:00+00:00,0,2024-04-12 09:02:03.175000+00:00,0.8277108506107542,1.2225203059127172,0.7080820834608713,5398.0
usr004533,115,5310117,8330,{'gem_sub_1': 1},18707,14900,750,2022-01-10 00:00:00+00:00,1,2024-04-12 08:20:05.038000+00:00,0.7559340920080854,1.6069116641487635,0.8976787011100738,6962.0
usr004534,76,95594,151,{},11145,6259,66,2022-02-06 00:00:00+00:00,0,2024-04-06 16:22:47.838000+00:00,0.6272672391267131,1.1372453639045819,0.482108613620315,3493.0
usr004538,67,7936,877,"{'timed_f_3_7': 2, 'starter_1': 1, 'gem_sub_1': 4, 'gem_1': 2, 'timed_f_4_7': 3}",5755,3814,1383,2022-01-19 00:00:00+00:00,4,2024-04-12 06:04:53.109000+00:00,0.5389169962967301,0.6853344606331099,0.4063455180223381,2928.0
usr004543,22,1865405,84,{},501,435,7,2023-12-31 00:00:00+00:00,0,2024-03-01 12:46:13.113000+00:00,0.29392114107566025,0.21361797152116388,0.09724226390893058,688.0
usr004556,119,3690281,9480,"{'starter_2': 1, 'gem_sub_1': 16, 'starter_1': 1, 'gem_3': 1, 'prog_45': 1, 'prog_47': 1, 'timed_e_1_1': 1, 'timed_g_2_6': 5, 'timed_f_4_7': 5, 'timed_a_4_5': 1, 'timed_m_1_9': 2}",21074,17209,218,2022-06-24 00:00:00+00:00,8,2024-04-12 02:03:34.961000+00:00,0.7934218153531022,1.300033543675858,0.7231860087163118,5621.0
usr004560,20,8012723,1066,{},400,393,2,2022-11-05 00:00:00+00:00,0,2024-03-25 16:39:48.628000+00:00,0.3169787264716218,0.4487608012037879,0.0922817020377996,441.0
usr004563,48,13532911,291,{},2817,2134,24,2021-12-25 00:00:00+00:00,0,2024-04-11 18:52:20.844000+00:00,0.5504469152933331,0.6503884979381227,0.3313679253421004,2350.0
usr004567,73,2833505,1053,"{'daily_9': 1, 'starter_1': 1, 'daily_10': 1, 'timed_b_2_1': 1, 'gem_sub_1': 9}",7594,5652,408,2022-01-05 00:00:00+00:00,5,2024-01-28 09:59:56.673000+00:00,0.5957158603870263,1.2603546288871068,0.4732422748615032,3284.0
usr004576,130,36495840,7246,"{'gem_sub_1': 3, 'gem_1': 1, 'timed_l_0_2': 1}",24055,18348,398,2018-02-23 10:58:45+00:00,3,2024-04-12 08:17:26.164000+00:00,0.9166933224007281,1.2051224662035327,0.9481058948477495,7508.0
usr004583,140,6016484,10158,"{'gem_sub_1': 41, 'starter_1': 1, 'timed_l_0_1': 1, 'prog_27': 1, 'timed_f_1_1': 4, 'gem_1': 2, 'timed_p_1_1': 1, 'gem_2': 2, 'gem_3': 2, 'prog_64': 1, 'prog_65': 1, 'prog_66': 1, 'timed_h_1_6': 1, 'prog_74': 1, 'prog_75': 1, 'timed_j_1_4': 1, 'clan_2': 1, 'timed_q_2_5': 2, 'special_4': 1, 'timed_f_2_7': 1, 'timed_a_2_1': 2, 'prog_95_2': 1, 'clan_1': 1, 'prog_97_1': 1, 'timed_j_2_4': 1, 'timed_q_3_5': 2, 'timed_a_3_1': 1, 'timed_i_2_4': 2, 'timed_n_4_1': 1, 'timed_q_4_5': 1}",26318,19291,692,2019-10-23 00:00:00+00:00,12,2024-01-24 11:14:28.317000+00:00,0.8908980804868013,1.4667047856178173,0.9481546756572554,7615.0
usr004592,93,229365,587,{'gem_sub_1': 4},12517,9401,299,2021-09-25 00:00:00+00:00,3,2024-04-12 01:52:12.161000+00:00,0.692673277288714,0.606643610082425,0.643372359963269,4834.0
usr004601,24,3771704,3677,"{'daily_10': 1, 'gem_sub_1': 1}",1122,1094,1,2021-12-10 00:00:00+00:00,1,2024-03-17 16:05:52.031000+00:00,0.319496003892488,0.25129357649369727,0.06761904761904762,263.0
usr004603,147,3616968,7802,{},33598,26675,551,2020-05-16 00:00:00+00:00,0,2024-04-12 08:58:49.433000+00:00,0.8449811382524051,1.3768832864292528,0.7745824882399271,6049.0
usr004609,34,1162667,1794,{'gem_sub_1': 1},1399,1170,33,2021-12-05 00:00:00+00:00,1,2024-01-20 15:39:23.400000+00:00,0.36858272588294305,0.34417806731161027,0.14194324194324195,839.0
usr004628,124,890525,1904,{},25742,19593,414,2020-08-06 00:00:00+00:00,0,2024-04-12 05:17:58.011000+00:00,0.7013630465927214,1.8006742323899456,0.5427585164804198,3950.0
usr004631,27,52583,2344,{},714,653,13,2024-01-21 00:00:00+00:00,0,2024-02-21 04:04:40.151000+00:00,0.27676873935647806,0.5020333444461463,0.07530778164924506,510.0
usr004632,24,4282816,4005,{},588,462,19,2024-02-17 00:00:00+00:00,0,2024-04-12 05:55:37.248000+00:00,0.31106453240586396,0.07801705366287329,0.1882757110399387,1246.0
usr004634,116,51430848,3005,"{'starter_1': 1, 'special_5': 1, 'timed_f_3_7': 1, 'gem_sub_1': 11, 'starter_2': 1, 'gem_2': 2, 'gem_1': 1}",19204,15365,317,2021-11-03 00:00:00+00:00,6,2024-04-11 14:40:23.900000+00:00,0.7819564708108449,0.6470755130665659,0.6971362750310119,5232.0
usr004636,134,370718,1087,"{'special_5': 1, 'special_4': 1, 'prog_27': 1, 'starter_3': 1, 'starter_2': 1, 'gem_sub_1': 4, 'gem_2': 1, 'prog_37': 1, 'prog_42': 1, 'gem_3': 1, 'gem_1': 2, 'clan_2': 1, 'clan_1': 2, 'timed_j_2_4': 1, 'gem_4': 1, 'prog_64': 1, 'timed_f_3_7': 2, 'starter_1': 1, 'prog_75': 1, 'timed_a_3_1': 2, 'prog_78': 1, 'timed_a_3_4': 1, 'timed_i_2_4': 2, 'timed_n_4_5': 1, 'timed_n_4_1': 2}",27339,21003,130,2021-07-27 00:00:00+00:00,11,2024-04-12 01:27:42.415000+00:00,0.7561432081189612,0.5987496783791711,0.8193548934725405,6289.0
usr004647,30,305322,1749,{},942,795,1,2024-01-01 00:00:00+00:00,0,2024-02-08 16:52:53.293000+00:00,0.3341243703990701,0.24543270891337712,0.17232112061380353,1133.0
usr004664,103,145461,1330,{},17406,9340,135,2020-01-02 00:00:00+00:00,0,2024-04-12 08:58:08.305000+00:00,0.8104694713004095,1.167351326078969,0.23462528510915606,1673.0
